protocol_version,milestone_id,run_id,row_id,evidence_layer,surface_id,scenario_role,fixture_id,seed,subject_id,checkpoint_path,actor_contract_id,observation_shape,action_shape,actor_encoder,action_horizon,actor_input_leak_flags,reset_status,backend_status,episode_started,episode_completed,step_count,terminal_status,action_finite,action_within_bounds,collision_event,obstacle_passed_event,road_departure_event,minimum_obstacle_clearance_m,minimum_road_margin_m,final_road_margin_m,maximum_abs_lateral_velocity,maximum_abs_yaw_rate,maximum_abs_lateral_position,final_abs_lateral_velocity,final_abs_yaw_rate,recovery_time_proxy_s,steering_saturation_fraction,throttle_saturation_fraction,brake_saturation_fraction,command_delta_l1_mean,simultaneous_throttle_brake_fraction,collision_speed_proxy,impact_angle_proxy,severity_proxy,mitigation_delta_against_reference,metric_completeness_flags,diagnostic_only_no_ranking_claim,claim_scope,forbidden_interpretation,source_artifact,attempted_row_retained,seed_panel_id,seed_index,base_fixture_id,fresh_seed_variant_digest,mitigation_reference_subject,mitigation_reference_seed,denominator_gap_reason,ranking_or_winner_field_emitted,dynamics_axis_id,dynamics_axis_family,axis_index,source_only_fault_axis_applied,delay_noise_diagnostic_metadata_only,post_repair_row_id,source_checkpoint_path,repaired_checkpoint_path,repair_execution_started,repair_training_started,repaired_checkpoint_written,gap_target_family,protected_reference_family,repair_target_admitted,protected_reference_only,taxonomy_labels_actor_visible,repair_target_labels_actor_visible
engineering_controller_behavior_outcome_v0,m2648-engineering-controller-route-a-baseline-source-only-gap-targeted-repair-execution-preflight,m2648-engineering-controller-route-a-baseline-source-only-gap-targeted-repair-execution-preflight,m2641_m2537_mitigation_preserving_policy_stable_avoidable_seed_264103_fresh_fault_delay_noise,source_only_diagnostic,source_only_four_wheel_hf0,stable_avoidable,m2641_source_only_stable_avoidable_base_fresh_seed_264103_axis_fault_delay_noise,264103,m2537_mitigation_preserving_policy,runs/m2648_engineering_controller_route_a_source_only_gap_targeted_repair_execution/checkpoints/m2648_gap_targeted_actor_head_repair.pt,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,reset_ok,running,True,True,80,completed_horizon_without_backend_terminal,True,True,False,False,True,13.454723828895629,-0.519172594551184,-0.519172594551184,0.8896767302457627,0.6380915534763186,2.491468576733129,0.3327747719202444,0.2244512481696805,0.0,1.0,1.0,1.0,0.002904704099969019,0.0,0.0,0.0,0.0,0.0,complete,True,Route A source-only gap-targeted repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",Route A source-only fresh generalization panel,True,m2641_stable_avoidable_seed_264103_fresh_fault_delay_noise,3,m2641_source_only_stable_avoidable_base,8cfbaa974d2079c8,straight_full_brake_open_loop,264103,,False,fresh_fault_delay_noise,fresh_fault_delay_noise,1,True,True,m2648_m2537_mitigation_preserving_policy_stable_avoidable_seed_264103_fresh_fault_delay_noise,runs/m2537_engineering_controller_failure_surface_mitigation_preserving_repair_execution/checkpoints/m2537_mitigation_preserving_actor_head_repair.pt,runs/m2648_engineering_controller_route_a_source_only_gap_targeted_repair_execution/checkpoints/m2648_gap_targeted_actor_head_repair.pt,True,True,True,road_departure_dominant_gap,,True,False,False,False
engineering_controller_behavior_outcome_v0,m2648-engineering-controller-route-a-baseline-source-only-gap-targeted-repair-execution-preflight,m2648-engineering-controller-route-a-baseline-source-only-gap-targeted-repair-execution-preflight,m2641_straight_full_brake_open_loop_stable_avoidable_seed_264103_fresh_fault_delay_noise,source_only_diagnostic,source_only_four_wheel_hf0,stable_avoidable,m2641_source_only_stable_avoidable_base_fresh_seed_264103_axis_fault_delay_noise,264103,straight_full_brake_open_loop,,P0_human_view_72_action_3_no_oracle,72,3,,1,none,reset_ok,running,True,True,80,completed_horizon_without_backend_terminal,True,True,False,False,False,11.781696499297368,1.8126519590477137,1.8954567184814353,0.029841702581166113,0.013608068375112001,0.15956033581052703,7.191295210770672e-07,5.258815123207317e-06,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,complete,True,Route A source-only gap-targeted repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",Route A source-only fresh generalization panel,True,m2641_stable_avoidable_seed_264103_fresh_fault_delay_noise,3,m2641_source_only_stable_avoidable_base,8cfbaa974d2079c8,straight_full_brake_open_loop,264103,,False,fresh_fault_delay_noise,fresh_fault_delay_noise,1,True,True,m2648_straight_full_brake_open_loop_stable_avoidable_seed_264103_fresh_fault_delay_noise,runs/m2537_engineering_controller_failure_surface_mitigation_preserving_repair_execution/checkpoints/m2537_mitigation_preserving_actor_head_repair.pt,runs/m2648_engineering_controller_route_a_source_only_gap_targeted_repair_execution/checkpoints/m2648_gap_targeted_actor_head_repair.pt,True,True,True,road_departure_dominant_gap,,True,False,False,False
engineering_controller_behavior_outcome_v0,m2648-engineering-controller-route-a-baseline-source-only-gap-targeted-repair-execution-preflight,m2648-engineering-controller-route-a-baseline-source-only-gap-targeted-repair-execution-preflight,m2641_coast_open_loop_stable_aes_seed_265100_fresh_nominal_or_role_default,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_nominal,265100,coast_open_loop,,P0_human_view_72_action_3_no_oracle,72,3,,1,none,reset_ok,running,True,True,80,completed_horizon_without_backend_terminal,True,True,False,False,False,2.752469861966948,1.7096989032199177,1.7096989032199177,0.10115240810426074,0.049123786950493215,0.4420282809456364,6.012027681803166e-06,4.795304016783258e-05,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,complete,True,Route A source-only gap-targeted repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",Route A source-only fresh generalization panel,True,m2641_stable_aes_seed_265100_fresh_nominal_or_role_default,0,hf0_four_wheel_stable_aes_fixture,fcd8c9c527ee5c45,straight_full_brake_open_loop,265100,,False,fresh_nominal_or_role_default,fresh_nominal_or_role_default,0,False,False,m2648_coast_open_loop_stable_aes_seed_265100_fresh_nominal_or_role_default,runs/m2537_engineering_controller_failure_surface_mitigation_preserving_repair_execution/checkpoints/m2537_mitigation_preserving_actor_head_repair.pt,runs/m2648_engineering_controller_route_a_source_only_gap_targeted_repair_execution/checkpoints/m2648_gap_targeted_actor_head_repair.pt,True,True,True,road_departure_dominant_gap,,True,False,False,False
engineering_controller_behavior_outcome_v0,m2648-engineering-controller-route-a-baseline-source-only-gap-targeted-repair-execution-preflight,m2648-engineering-controller-route-a-baseline-source-only-gap-targeted-repair-execution-preflight,m2641_m1154_original_policy_stable_aes_seed_265100_fresh_nominal_or_role_default,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_nominal,265100,m1154_original_policy,runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,reset_ok,running,True,True,80,completed_horizon_without_backend_terminal,True,True,False,False,True,9.08219733807434,-4.352844575179308,-4.352844575179308,0.9807954377244142,0.7857960170223129,6.505060258843938,0.9807954377244142,0.7857960170223129,0.0,0.0,0.0,0.0,0.025558939745909053,1.0,0.0,0.0,0.0,0.0,complete,True,Route A source-only gap-targeted repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",Route A source-only fresh generalization panel,True,m2641_stable_aes_seed_265100_fresh_nominal_or_role_default,0,hf0_four_wheel_stable_aes_fixture,fcd8c9c527ee5c45,straight_full_brake_open_loop,265100,,False,fresh_nominal_or_role_default,fresh_nominal_or_role_default,0,False,False,m2648_m1154_original_policy_stable_aes_seed_265100_fresh_nominal_or_role_default,runs/m2537_engineering_controller_failure_surface_mitigation_preserving_repair_execution/checkpoints/m2537_mitigation_preserving_actor_head_repair.pt,runs/m2648_engineering_controller_route_a_source_only_gap_targeted_repair_execution/checkpoints/m2648_gap_targeted_actor_head_repair.pt,True,True,True,road_departure_dominant_gap,,True,False,False,False
engineering_controller_behavior_outcome_v0,m2648-engineering-controller-route-a-baseline-source-only-gap-targeted-repair-execution-preflight,m2648-engineering-controller-route-a-baseline-source-only-gap-targeted-repair-execution-preflight,m2641_m2532_guarded_repair_policy_stable_aes_seed_265100_fresh_nominal_or_role_default,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_nominal,265100,m2532_guarded_repair_policy,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,reset_ok,running,True,True,80,completed_horizon_without_backend_terminal,True,True,False,False,True,10.083136081989803,-0.794444374799625,-0.794444374799625,0.8779544546412239,0.6243641702359752,2.946863251984634,0.34976691682466027,0.22589338157066377,0.0,1.0,1.0,1.0,0.0030233573309982878,0.0,0.0,0.0,0.0,0.0,complete,True,Route A source-only gap-targeted repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",Route A source-only fresh generalization panel,True,m2641_stable_aes_seed_265100_fresh_nominal_or_role_default,0,hf0_four_wheel_stable_aes_fixture,fcd8c9c527ee5c45,straight_full_brake_open_loop,265100,,False,fresh_nominal_or_role_default,fresh_nominal_or_role_default,0,False,False,m2648_m2532_guarded_repair_policy_stable_aes_seed_265100_fresh_nominal_or_role_default,runs/m2537_engineering_controller_failure_surface_mitigation_preserving_repair_execution/checkpoints/m2537_mitigation_preserving_actor_head_repair.pt,runs/m2648_engineering_controller_route_a_source_only_gap_targeted_repair_execution/checkpoints/m2648_gap_targeted_actor_head_repair.pt,True,True,True,road_departure_dominant_gap,,True,False,False,False
engineering_controller_behavior_outcome_v0,m2648-engineering-controller-route-a-baseline-source-only-gap-targeted-repair-execution-preflight,m2648-engineering-controller-route-a-baseline-source-only-gap-targeted-repair-execution-preflight,m2641_m2537_mitigation_preserving_policy_stable_aes_seed_265100_fresh_nominal_or_role_default,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_nominal,265100,m2537_mitigation_preserving_policy,runs/m2648_engineering_controller_route_a_source_only_gap_targeted_repair_execution/checkpoints/m2648_gap_targeted_actor_head_repair.pt,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,reset_ok,running,True,True,80,completed_horizon_without_backend_terminal,True,True,False,False,True,10.08614640287723,-0.7420862318908057,-0.7420862318908057,0.8714347777693185,0.6178008345149998,2.894506088787622,0.3463225021637568,0.22007259660424908,0.0,1.0,1.0,1.0,0.002837665473358541,0.0,0.0,0.0,0.0,0.0,complete,True,Route A source-only gap-targeted repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",Route A source-only fresh generalization panel,True,m2641_stable_aes_seed_265100_fresh_nominal_or_role_default,0,hf0_four_wheel_stable_aes_fixture,fcd8c9c527ee5c45,straight_full_brake_open_loop,265100,,False,fresh_nominal_or_role_default,fresh_nominal_or_role_default,0,False,False,m2648_m2537_mitigation_preserving_policy_stable_aes_seed_265100_fresh_nominal_or_role_default,runs/m2537_engineering_controller_failure_surface_mitigation_preserving_repair_execution/checkpoints/m2537_mitigation_preserving_actor_head_repair.pt,runs/m2648_engineering_controller_route_a_source_only_gap_targeted_repair_execution/checkpoints/m2648_gap_targeted_actor_head_repair.pt,True,True,True,road_departure_dominant_gap,,True,False,False,False
engineering_controller_behavior_outcome_v0,m2648-engineering-controller-route-a-baseline-source-only-gap-targeted-repair-execution-preflight,m2648-engineering-controller-route-a-baseline-source-only-gap-targeted-repair-execution-preflight,m2641_straight_full_brake_open_loop_stable_aes_seed_265100_fresh_nominal_or_role_default,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_nominal,265100,straight_full_brake_open_loop,,P0_human_view_72_action_3_no_oracle,72,3,,1,none,reset_ok,running,True,True,80,completed_horizon_without_backend_terminal,True,True,False,False,False,7.775446868187882,1.807122447084029,1.807122447084029,0.10097648248903486,0.049206776992238965,0.345155247657896,5.2277079568169295e-05,0.0003541144057630871,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,complete,True,Route A source-only gap-targeted repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",Route A source-only fresh generalization panel,True,m2641_stable_aes_seed_265100_fresh_nominal_or_role_default,0,hf0_four_wheel_stable_aes_fixture,fcd8c9c527ee5c45,straight_full_brake_open_loop,265100,,False,fresh_nominal_or_role_default,fresh_nominal_or_role_default,0,False,False,m2648_straight_full_brake_open_loop_stable_aes_seed_265100_fresh_nominal_or_role_default,runs/m2537_engineering_controller_failure_surface_mitigation_preserving_repair_execution/checkpoints/m2537_mitigation_preserving_actor_head_repair.pt,runs/m2648_engineering_controller_route_a_source_only_gap_targeted_repair_execution/checkpoints/m2648_gap_targeted_actor_head_repair.pt,True,True,True,road_departure_dominant_gap,,True,False,False,False
engineering_controller_behavior_outcome_v0,m2648-engineering-controller-route-a-baseline-source-only-gap-targeted-repair-execution-preflight,m2648-engineering-controller-route-a-baseline-source-only-gap-targeted-repair-execution-preflight,m2641_coast_open_loop_stable_aes_seed_265100_fresh_fault_delay_noise,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_fault_delay_noise,265100,coast_open_loop,,P0_human_view_72_action_3_no_oracle,72,3,,1,none,reset_ok,running,True,True,80,completed_horizon_without_backend_terminal,True,True,False,False,False,2.7525615866641724,1.7059103737846835,1.7059103737846835,0.10509835998992414,0.049951157659434975,0.44581682078542206,9.877613796995908e-06,5.436046360223238e-05,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,complete,True,Route A source-only gap-targeted repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",Route A source-only fresh generalization panel,True,m2641_stable_aes_seed_265100_fresh_fault_delay_noise,0,hf0_four_wheel_stable_aes_fixture,23e8ab4598527aa3,straight_full_brake_open_loop,265100,,False,fresh_fault_delay_noise,fresh_fault_delay_noise,1,True,True,m2648_coast_open_loop_stable_aes_seed_265100_fresh_fault_delay_noise,runs/m2537_engineering_controller_failure_surface_mitigation_preserving_repair_execution/checkpoints/m2537_mitigation_preserving_actor_head_repair.pt,runs/m2648_engineering_controller_route_a_source_only_gap_targeted_repair_execution/checkpoints/m2648_gap_targeted_actor_head_repair.pt,True,True,True,road_departure_dominant_gap,,True,False,False,False
engineering_controller_behavior_outcome_v0,m2648-engineering-controller-route-a-baseline-source-only-gap-targeted-repair-execution-preflight,m2648-engineering-controller-route-a-baseline-source-only-gap-targeted-repair-execution-preflight,m2641_m1154_original_policy_stable_aes_seed_265100_fresh_fault_delay_noise,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_fault_delay_noise,265100,m1154_original_policy,runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,reset_ok,running,True,True,80,completed_horizon_without_backend_terminal,True,True,False,False,True,7.25884401884953,-3.3006806333633345,-3.3006806333633345,0.6252511993544037,0.5600827878945629,5.45272669328258,0.6005451278038773,0.5418615248769532,0.0,0.0,0.0,0.0,0.025454178358180615,1.0,0.0,0.0,0.0,0.0,complete,True,Route A source-only gap-targeted repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",Route A source-only fresh generalization panel,True,m2641_stable_aes_seed_265100_fresh_fault_delay_noise,0,hf0_four_wheel_stable_aes_fixture,23e8ab4598527aa3,straight_full_brake_open_loop,265100,,False,fresh_fault_delay_noise,fresh_fault_delay_noise,1,True,True,m2648_m1154_original_policy_stable_aes_seed_265100_fresh_fault_delay_noise,runs/m2537_engineering_controller_failure_surface_mitigation_preserving_repair_execution/checkpoints/m2537_mitigation_preserving_actor_head_repair.pt,runs/m2648_engineering_controller_route_a_source_only_gap_targeted_repair_execution/checkpoints/m2648_gap_targeted_actor_head_repair.pt,True,True,True,road_departure_dominant_gap,,True,False,False,False
engineering_controller_behavior_outcome_v0,m2648-engineering-controller-route-a-baseline-source-only-gap-targeted-repair-execution-preflight,m2648-engineering-controller-route-a-baseline-source-only-gap-targeted-repair-execution-preflight,m2641_m2532_guarded_repair_policy_stable_aes_seed_265100_fresh_fault_delay_noise,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_fault_delay_noise,265100,m2532_guarded_repair_policy,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,reset_ok,running,True,True,80,completed_horizon_without_backend_terminal,True,True,False,False,True,8.50242558194033,-0.6185844561370772,-0.6185844561370772,0.7398678962798519,0.5250864185852792,2.770895711671545,0.6844825861108954,0.47766930594134616,0.0,1.0,1.0,1.0,0.0030214643176597884,0.0,0.0,0.0,0.0,0.0,complete,True,Route A source-only gap-targeted repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",Route A source-only fresh generalization panel,True,m2641_stable_aes_seed_265100_fresh_fault_delay_noise,0,hf0_four_wheel_stable_aes_fixture,23e8ab4598527aa3,straight_full_brake_open_loop,265100,,False,fresh_fault_delay_noise,fresh_fault_delay_noise,1,True,True,m2648_m2532_guarded_repair_policy_stable_aes_seed_265100_fresh_fault_delay_noise,runs/m2537_engineering_controller_failure_surface_mitigation_preserving_repair_execution/checkpoints/m2537_mitigation_preserving_actor_head_repair.pt,runs/m2648_engineering_controller_route_a_source_only_gap_targeted_repair_execution/checkpoints/m2648_gap_targeted_actor_head_repair.pt,True,True,True,road_departure_dominant_gap,,True,False,False,False
engineering_controller_behavior_outcome_v0,m2648-engineering-controller-route-a-baseline-source-only-gap-targeted-repair-execution-preflight,m2648-engineering-controller-route-a-baseline-source-only-gap-targeted-repair-execution-preflight,m2641_m2537_mitigation_preserving_policy_stable_aes_seed_265100_fresh_fault_delay_noise,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_fault_delay_noise,265100,m2537_mitigation_preserving_policy,runs/m2648_engineering_controller_route_a_source_only_gap_targeted_repair_execution/checkpoints/m2648_gap_targeted_actor_head_repair.pt,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,reset_ok,running,True,True,80,completed_horizon_without_backend_terminal,True,True,False,False,True,8.494639297372412,-0.5727808135312737,-0.5727808135312737,0.7338615858652504,0.51983084340953,2.7250922623876273,0.6843981895047073,0.47725876914046855,0.0,1.0,1.0,1.0,0.002845141706587393,0.0,0.0,0.0,0.0,0.0,complete,True,Route A source-only gap-targeted repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",Route A source-only fresh generalization panel,True,m2641_stable_aes_seed_265100_fresh_fault_delay_noise,0,hf0_four_wheel_stable_aes_fixture,23e8ab4598527aa3,straight_full_brake_open_loop,265100,,False,fresh_fault_delay_noise,fresh_fault_delay_noise,1,True,True,m2648_m2537_mitigation_preserving_policy_stable_aes_seed_265100_fresh_fault_delay_noise,runs/m2537_engineering_controller_failure_surface_mitigation_preserving_repair_execution/checkpoints/m2537_mitigation_preserving_actor_head_repair.pt,runs/m2648_engineering_controller_route_a_source_only_gap_targeted_repair_execution/checkpoints/m2648_gap_targeted_actor_head_repair.pt,True,True,True,road_departure_dominant_gap,,True,False,False,False
engineering_controller_behavior_outcome_v0,m2648-engineering-controller-route-a-baseline-source-only-gap-targeted-repair-execution-preflight,m2648-engineering-controller-route-a-baseline-source-only-gap-targeted-repair-execution-preflight,m2641_straight_full_brake_open_loop_stable_aes_seed_265100_fresh_fault_delay_noise,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_fault_delay_noise,265100,straight_full_brake_open_loop,,P0_human_view_72_action_3_no_oracle,72,3,,1,none,reset_ok,running,True,True,80,completed_horizon_without_backend_terminal,True,True,False,False,False,6.582012111859171,1.7852331501881349,1.7852331501881349,0.10498931879764788,0.049863589642304335,0.3669284281073868,2.1251659196698253e-06,2.5164730283069055e-05,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,complete,True,Route A source-only gap-targeted repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",Route A source-only fresh generalization panel,True,m2641_stable_aes_seed_265100_fresh_fault_delay_noise,0,hf0_four_wheel_stable_aes_fixture,23e8ab4598527aa3,straight_full_brake_open_loop,265100,,False,fresh_fault_delay_noise,fresh_fault_delay_noise,1,True,True,m2648_straight_full_brake_open_loop_stable_aes_seed_265100_fresh_fault_delay_noise,runs/m2537_engineering_controller_failure_surface_mitigation_preserving_repair_execution/checkpoints/m2537_mitigation_preserving_actor_head_repair.pt,runs/m2648_engineering_controller_route_a_source_only_gap_targeted_repair_execution/checkpoints/m2648_gap_targeted_actor_head_repair.pt,True,True,True,road_departure_dominant_gap,,True,False,False,False
engineering_controller_behavior_outcome_v0,m2648-engineering-controller-route-a-baseline-source-only-gap-targeted-repair-execution-preflight,m2648-engineering-controller-route-a-baseline-source-only-gap-targeted-repair-execution-preflight,m2641_coast_open_loop_stable_aes_seed_265101_fresh_nominal_or_role_default,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265101_axis_nominal,265101,coast_open_loop,,P0_human_view_72_action_3_no_oracle,72,3,,1,none,reset_ok,running,True,True,80,completed_horizon_without_backend_terminal,True,True,False,False,False,2.300843623402705,1.8656091729602218,1.8656091729602218,0.046633080290111845,0.025497633408690275,0.1845549253883009,1.8913235205556208e-06,1.2445760268172487e-05,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,complete,True,Route A source-only gap-targeted repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",Route A source-only fresh generalization panel,True,m2641_stable_aes_seed_265101_fresh_nominal_or_role_default,1,hf0_four_wheel_stable_aes_fixture,defaf05e5eb9e6a3,straight_full_brake_open_loop,265101,,False,fresh_nominal_or_role_default,fresh_nominal_or_role_default,0,False,False,m2648_coast_open_loop_stable_aes_seed_265101_fresh_nominal_or_role_default,runs/m2537_engineering_controller_failure_surface_mitigation_preserving_repair_execution/checkpoints/m2537_mitigation_preserving_actor_head_repair.pt,runs/m2648_engineering_controller_route_a_source_only_gap_targeted_repair_execution/checkpoints/m2648_gap_targeted_actor_head_repair.pt,True,True,True,road_departure_dominant_gap,,True,False,False,False
engineering_controller_behavior_outcome_v0,m2648-engineering-controller-route-a-baseline-source-only-gap-targeted-repair-execution-preflight,m2648-engineering-controller-route-a-baseline-source-only-gap-targeted-repair-execution-preflight,m2641_m1154_original_policy_stable_aes_seed_265101_fresh_nominal_or_role_default,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265101_axis_nominal,265101,m1154_original_policy,runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,reset_ok,running,True,True,80,completed_horizon_without_backend_terminal,True,True,False,False,True,8.361359653965652,-4.2042420272334,-4.2042420272334,0.9402523885370911,0.758705955903276,6.2539585690658015,0.9402523885370911,0.758705955903276,0.0,0.0,0.0,0.0,0.025187441914141934,1.0,0.0,0.0,0.0,0.0,complete,True,Route A source-only gap-targeted repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",Route A source-only fresh generalization panel,True,m2641_stable_aes_seed_265101_fresh_nominal_or_role_default,1,hf0_four_wheel_stable_aes_fixture,defaf05e5eb9e6a3,straight_full_brake_open_loop,265101,,False,fresh_nominal_or_role_default,fresh_nominal_or_role_default,0,False,False,m2648_m1154_original_policy_stable_aes_seed_265101_fresh_nominal_or_role_default,runs/m2537_engineering_controller_failure_surface_mitigation_preserving_repair_execution/checkpoints/m2537_mitigation_preserving_actor_head_repair.pt,runs/m2648_engineering_controller_route_a_source_only_gap_targeted_repair_execution/checkpoints/m2648_gap_targeted_actor_head_repair.pt,True,True,True,road_departure_dominant_gap,,True,False,False,False
engineering_controller_behavior_outcome_v0,m2648-engineering-controller-route-a-baseline-source-only-gap-targeted-repair-execution-preflight,m2648-engineering-controller-route-a-baseline-source-only-gap-targeted-repair-execution-preflight,m2641_m2532_guarded_repair_policy_stable_aes_seed_265101_fresh_nominal_or_role_default,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265101_axis_nominal,265101,m2532_guarded_repair_policy,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,reset_ok,running,True,True,80,completed_horizon_without_backend_terminal,True,True,False,False,True,9.522235317980627,-0.8390978680222623,-0.8390978680222623,0.8794750784599854,0.6262665123566196,2.8885960806509936,0.4025484852921323,0.26960789470566665,0.0,1.0,1.0,1.0,0.002932118464119827,0.0,0.0,0.0,0.0,0.0,complete,True,Route A source-only gap-targeted repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",Route A source-only fresh generalization panel,True,m2641_stable_aes_seed_265101_fresh_nominal_or_role_default,1,hf0_four_wheel_stable_aes_fixture,defaf05e5eb9e6a3,straight_full_brake_open_loop,265101,,False,fresh_nominal_or_role_default,fresh_nominal_or_role_default,0,False,False,m2648_m2532_guarded_repair_policy_stable_aes_seed_265101_fresh_nominal_or_role_default,runs/m2537_engineering_controller_failure_surface_mitigation_preserving_repair_execution/checkpoints/m2537_mitigation_preserving_actor_head_repair.pt,runs/m2648_engineering_controller_route_a_source_only_gap_targeted_repair_execution/checkpoints/m2648_gap_targeted_actor_head_repair.pt,True,True,True,road_departure_dominant_gap,,True,False,False,False
