task_source_id,panel_source_id,candidate_id,source_reference,panel_task_family,source_split,source_origin,source_kind,source_edge,window_tag,source_role_semantics,parent_feasibility_tier_id,normalized_surface_variant,sampled_obstacle_label,materialization_semantics,proxy_template_family,generated_source_row,paper_validity_claim
m2063-osd-osd_v0_0154_t3,osd_v0_0154_t3,osd_v0_0154_t3,osd_v0_0154_t3,T3_active_diagnostic_warmup,public_gate,m2060_no_rollout_outcome_supported_decisive_generator,warmup_combined_brake_steer_probe,T3_active_diagnostic_warmup|warmup_combined_brake_steer_probe|early|nominal|high|actuator_delay|nominal,m2060_t3_046,active_diagnostic_warmup_before_obstacle_reveal,tier_not_applicable_outcome_supported_decisive,outcome_supported_decisive_public_gate_core,unavoidable,smoke_proxy,t4_staged_warmup_capability,True,False
m2063-osd-osd_v0_0155_t3,osd_v0_0155_t3,osd_v0_0155_t3,osd_v0_0155_t3,T3_active_diagnostic_warmup,public_gate,m2060_no_rollout_outcome_supported_decisive_generator,warmup_terminal_recovery_probe,T3_active_diagnostic_warmup|warmup_terminal_recovery_probe|medium|tight|straight_or_low|nominal_mu|high,m2060_t3_047,active_diagnostic_warmup_before_obstacle_reveal,tier_not_applicable_outcome_supported_decisive,outcome_supported_decisive_public_gate_core,drift_required,smoke_proxy,t4_staged_warmup_capability,True,False
m2063-osd-osd_v0_0156_t3,osd_v0_0156_t3,osd_v0_0156_t3,osd_v0_0156_t3,T3_active_diagnostic_warmup,public_gate,m2060_no_rollout_outcome_supported_decisive_generator,warmup_brake_authority_probe,T3_active_diagnostic_warmup|warmup_brake_authority_probe|late|generous|moderate|low_mu|low,m2060_t3_048,active_diagnostic_warmup_before_obstacle_reveal,tier_not_applicable_outcome_supported_decisive,outcome_supported_decisive_public_gate_core,drift_required,smoke_proxy,t4_staged_warmup_capability,True,False
m2063-osd-osd_v0_0157_t3,osd_v0_0157_t3,osd_v0_0157_t3,osd_v0_0157_t3,T3_active_diagnostic_warmup,public_gate,m2060_no_rollout_outcome_supported_decisive_generator,warmup_yaw_authority_probe,T3_active_diagnostic_warmup|warmup_yaw_authority_probe|early|nominal|high|mixed_mu|nominal,m2060_t3_049,active_diagnostic_warmup_before_obstacle_reveal,tier_not_applicable_outcome_supported_decisive,outcome_supported_decisive_public_gate_core,unavoidable,smoke_proxy,t4_staged_warmup_capability,True,False
m2063-osd-osd_v0_0158_t3,osd_v0_0158_t3,osd_v0_0158_t3,osd_v0_0158_t3,T3_active_diagnostic_warmup,public_gate,m2060_no_rollout_outcome_supported_decisive_generator,warmup_steering_lag_probe,T3_active_diagnostic_warmup|warmup_steering_lag_probe|medium|tight|straight_or_low|actuator_delay|high,m2060_t3_050,active_diagnostic_warmup_before_obstacle_reveal,tier_not_applicable_outcome_supported_decisive,outcome_supported_decisive_public_gate_core,aes_feasible,smoke_proxy,t4_staged_warmup_capability,True,False
m2063-osd-osd_v0_0159_t3,osd_v0_0159_t3,osd_v0_0159_t3,osd_v0_0159_t3,T3_active_diagnostic_warmup,public_gate,m2060_no_rollout_outcome_supported_decisive_generator,warmup_throttle_release_response,T3_active_diagnostic_warmup|warmup_throttle_release_response|late|generous|moderate|nominal_mu|low,m2060_t3_051,active_diagnostic_warmup_before_obstacle_reveal,tier_not_applicable_outcome_supported_decisive,outcome_supported_decisive_public_gate_core,unavoidable,smoke_proxy,t4_staged_warmup_capability,True,False
m2063-osd-osd_v0_0160_t3,osd_v0_0160_t3,osd_v0_0160_t3,osd_v0_0160_t3,T3_active_diagnostic_warmup,public_gate,m2060_no_rollout_outcome_supported_decisive_generator,warmup_combined_brake_steer_probe,T3_active_diagnostic_warmup|warmup_combined_brake_steer_probe|early|nominal|high|low_mu|nominal,m2060_t3_052,active_diagnostic_warmup_before_obstacle_reveal,tier_not_applicable_outcome_supported_decisive,outcome_supported_decisive_public_gate_core,unavoidable,smoke_proxy,t4_staged_warmup_capability,True,False
m2063-osd-osd_v0_0161_t3,osd_v0_0161_t3,osd_v0_0161_t3,osd_v0_0161_t3,T3_active_diagnostic_warmup,public_gate,m2060_no_rollout_outcome_supported_decisive_generator,warmup_terminal_recovery_probe,T3_active_diagnostic_warmup|warmup_terminal_recovery_probe|medium|tight|straight_or_low|mixed_mu|high,m2060_t3_053,active_diagnostic_warmup_before_obstacle_reveal,tier_not_applicable_outcome_supported_decisive,outcome_supported_decisive_public_gate_core,drift_required,smoke_proxy,t4_staged_warmup_capability,True,False
m2063-osd-osd_v0_0162_t3,osd_v0_0162_t3,osd_v0_0162_t3,osd_v0_0162_t3,T3_active_diagnostic_warmup,public_gate,m2060_no_rollout_outcome_supported_decisive_generator,warmup_brake_authority_probe,T3_active_diagnostic_warmup|warmup_brake_authority_probe|late|generous|moderate|actuator_delay|low,m2060_t3_054,active_diagnostic_warmup_before_obstacle_reveal,tier_not_applicable_outcome_supported_decisive,outcome_supported_decisive_public_gate_core,drift_required,smoke_proxy,t4_staged_warmup_capability,True,False
m2063-osd-osd_v0_0163_t3,osd_v0_0163_t3,osd_v0_0163_t3,osd_v0_0163_t3,T3_active_diagnostic_warmup,public_gate,m2060_no_rollout_outcome_supported_decisive_generator,warmup_yaw_authority_probe,T3_active_diagnostic_warmup|warmup_yaw_authority_probe|early|nominal|high|nominal_mu|nominal,m2060_t3_055,active_diagnostic_warmup_before_obstacle_reveal,tier_not_applicable_outcome_supported_decisive,outcome_supported_decisive_public_gate_core,unavoidable,smoke_proxy,t4_staged_warmup_capability,True,False
m2063-osd-osd_v0_0164_t3,osd_v0_0164_t3,osd_v0_0164_t3,osd_v0_0164_t3,T3_active_diagnostic_warmup,public_gate,m2060_no_rollout_outcome_supported_decisive_generator,warmup_steering_lag_probe,T3_active_diagnostic_warmup|warmup_steering_lag_probe|medium|tight|straight_or_low|low_mu|high,m2060_t3_056,active_diagnostic_warmup_before_obstacle_reveal,tier_not_applicable_outcome_supported_decisive,outcome_supported_decisive_public_gate_core,drift_required,smoke_proxy,t4_staged_warmup_capability,True,False
m2063-osd-osd_v0_0165_t3,osd_v0_0165_t3,osd_v0_0165_t3,osd_v0_0165_t3,T3_active_diagnostic_warmup,public_gate,m2060_no_rollout_outcome_supported_decisive_generator,warmup_throttle_release_response,T3_active_diagnostic_warmup|warmup_throttle_release_response|late|generous|moderate|mixed_mu|low,m2060_t3_057,active_diagnostic_warmup_before_obstacle_reveal,tier_not_applicable_outcome_supported_decisive,outcome_supported_decisive_public_gate_core,unavoidable,smoke_proxy,t4_staged_warmup_capability,True,False
m2063-osd-osd_v0_0166_t3,osd_v0_0166_t3,osd_v0_0166_t3,osd_v0_0166_t3,T3_active_diagnostic_warmup,public_gate,m2060_no_rollout_outcome_supported_decisive_generator,warmup_combined_brake_steer_probe,T3_active_diagnostic_warmup|warmup_combined_brake_steer_probe|early|nominal|high|actuator_delay|nominal,m2060_t3_058,active_diagnostic_warmup_before_obstacle_reveal,tier_not_applicable_outcome_supported_decisive,outcome_supported_decisive_public_gate_core,drift_required,smoke_proxy,t4_staged_warmup_capability,True,False
m2063-osd-osd_v0_0167_t3,osd_v0_0167_t3,osd_v0_0167_t3,osd_v0_0167_t3,T3_active_diagnostic_warmup,public_gate,m2060_no_rollout_outcome_supported_decisive_generator,warmup_terminal_recovery_probe,T3_active_diagnostic_warmup|warmup_terminal_recovery_probe|medium|tight|straight_or_low|nominal_mu|high,m2060_t3_059,active_diagnostic_warmup_before_obstacle_reveal,tier_not_applicable_outcome_supported_decisive,outcome_supported_decisive_public_gate_core,drift_required,smoke_proxy,t4_staged_warmup_capability,True,False
m2063-osd-osd_v0_0168_t4,osd_v0_0168_t4,osd_v0_0168_t4,osd_v0_0168_t4,T4_variable_diagnostic_delay,public_gate,m2060_no_rollout_outcome_supported_decisive_generator,short_delay_brake_evidence,T4_variable_diagnostic_delay|short_delay_brake_evidence|early|nominal|high|mixed_mu|nominal,m2060_t4_000,variable_delay_between_response_evidence_and_decision,tier_not_applicable_outcome_supported_decisive,outcome_supported_decisive_public_gate_core,drift_required,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0169_t4,osd_v0_0169_t4,osd_v0_0169_t4,osd_v0_0169_t4,T4_variable_diagnostic_delay,public_gate,m2060_no_rollout_outcome_supported_decisive_generator,medium_delay_yaw_evidence,T4_variable_diagnostic_delay|medium_delay_yaw_evidence|medium|tight|straight_or_low|actuator_delay|high,m2060_t4_001,variable_delay_between_response_evidence_and_decision,tier_not_applicable_outcome_supported_decisive,outcome_supported_decisive_public_gate_core,aes_feasible,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0170_t4,osd_v0_0170_t4,osd_v0_0170_t4,osd_v0_0170_t4,T4_variable_diagnostic_delay,public_gate,m2060_no_rollout_outcome_supported_decisive_generator,long_delay_steer_lag_evidence,T4_variable_diagnostic_delay|long_delay_steer_lag_evidence|late|generous|moderate|nominal_mu|low,m2060_t4_002,variable_delay_between_response_evidence_and_decision,tier_not_applicable_outcome_supported_decisive,outcome_supported_decisive_public_gate_core,unavoidable,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0171_t4,osd_v0_0171_t4,osd_v0_0171_t4,osd_v0_0171_t4,T4_variable_diagnostic_delay,public_gate,m2060_no_rollout_outcome_supported_decisive_generator,variable_delay_mixed_authority,T4_variable_diagnostic_delay|variable_delay_mixed_authority|early|nominal|high|low_mu|nominal,m2060_t4_003,variable_delay_between_response_evidence_and_decision,tier_not_applicable_outcome_supported_decisive,outcome_supported_decisive_public_gate_core,unavoidable,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0172_t4,osd_v0_0172_t4,osd_v0_0172_t4,osd_v0_0172_t4,T4_variable_diagnostic_delay,public_gate,m2060_no_rollout_outcome_supported_decisive_generator,stale_evidence_boundary_check,T4_variable_diagnostic_delay|stale_evidence_boundary_check|medium|tight|straight_or_low|mixed_mu|high,m2060_t4_004,variable_delay_between_response_evidence_and_decision,tier_not_applicable_outcome_supported_decisive,outcome_supported_decisive_public_gate_core,drift_required,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0173_t4,osd_v0_0173_t4,osd_v0_0173_t4,osd_v0_0173_t4,T4_variable_diagnostic_delay,public_gate,m2060_no_rollout_outcome_supported_decisive_generator,delayed_obstacle_reveal_response,T4_variable_diagnostic_delay|delayed_obstacle_reveal_response|late|generous|moderate|actuator_delay|low,m2060_t4_005,variable_delay_between_response_evidence_and_decision,tier_not_applicable_outcome_supported_decisive,outcome_supported_decisive_public_gate_core,unavoidable,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0174_t4,osd_v0_0174_t4,osd_v0_0174_t4,osd_v0_0174_t4,T4_variable_diagnostic_delay,public_gate,m2060_no_rollout_outcome_supported_decisive_generator,short_delay_brake_evidence,T4_variable_diagnostic_delay|short_delay_brake_evidence|early|nominal|high|nominal_mu|nominal,m2060_t4_006,variable_delay_between_response_evidence_and_decision,tier_not_applicable_outcome_supported_decisive,outcome_supported_decisive_public_gate_core,unavoidable,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0175_t4,osd_v0_0175_t4,osd_v0_0175_t4,osd_v0_0175_t4,T4_variable_diagnostic_delay,public_gate,m2060_no_rollout_outcome_supported_decisive_generator,medium_delay_yaw_evidence,T4_variable_diagnostic_delay|medium_delay_yaw_evidence|medium|tight|straight_or_low|low_mu|high,m2060_t4_007,variable_delay_between_response_evidence_and_decision,tier_not_applicable_outcome_supported_decisive,outcome_supported_decisive_public_gate_core,drift_required,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0176_t4,osd_v0_0176_t4,osd_v0_0176_t4,osd_v0_0176_t4,T4_variable_diagnostic_delay,public_gate,m2060_no_rollout_outcome_supported_decisive_generator,long_delay_steer_lag_evidence,T4_variable_diagnostic_delay|long_delay_steer_lag_evidence|late|generous|moderate|mixed_mu|low,m2060_t4_008,variable_delay_between_response_evidence_and_decision,tier_not_applicable_outcome_supported_decisive,outcome_supported_decisive_public_gate_core,unavoidable,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0177_t4,osd_v0_0177_t4,osd_v0_0177_t4,osd_v0_0177_t4,T4_variable_diagnostic_delay,public_gate,m2060_no_rollout_outcome_supported_decisive_generator,variable_delay_mixed_authority,T4_variable_diagnostic_delay|variable_delay_mixed_authority|early|nominal|high|actuator_delay|nominal,m2060_t4_009,variable_delay_between_response_evidence_and_decision,tier_not_applicable_outcome_supported_decisive,outcome_supported_decisive_public_gate_core,unavoidable,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0178_t4,osd_v0_0178_t4,osd_v0_0178_t4,osd_v0_0178_t4,T4_variable_diagnostic_delay,public_gate,m2060_no_rollout_outcome_supported_decisive_generator,stale_evidence_boundary_check,T4_variable_diagnostic_delay|stale_evidence_boundary_check|medium|tight|straight_or_low|nominal_mu|high,m2060_t4_010,variable_delay_between_response_evidence_and_decision,tier_not_applicable_outcome_supported_decisive,outcome_supported_decisive_public_gate_core,unavoidable,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0179_t4,osd_v0_0179_t4,osd_v0_0179_t4,osd_v0_0179_t4,T4_variable_diagnostic_delay,public_gate,m2060_no_rollout_outcome_supported_decisive_generator,delayed_obstacle_reveal_response,T4_variable_diagnostic_delay|delayed_obstacle_reveal_response|late|generous|moderate|low_mu|low,m2060_t4_011,variable_delay_between_response_evidence_and_decision,tier_not_applicable_outcome_supported_decisive,outcome_supported_decisive_public_gate_core,unavoidable,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0180_t4,osd_v0_0180_t4,osd_v0_0180_t4,osd_v0_0180_t4,T4_variable_diagnostic_delay,public_gate,m2060_no_rollout_outcome_supported_decisive_generator,short_delay_brake_evidence,T4_variable_diagnostic_delay|short_delay_brake_evidence|early|nominal|high|mixed_mu|nominal,m2060_t4_012,variable_delay_between_response_evidence_and_decision,tier_not_applicable_outcome_supported_decisive,outcome_supported_decisive_public_gate_core,drift_required,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0181_t4,osd_v0_0181_t4,osd_v0_0181_t4,osd_v0_0181_t4,T4_variable_diagnostic_delay,public_gate,m2060_no_rollout_outcome_supported_decisive_generator,medium_delay_yaw_evidence,T4_variable_diagnostic_delay|medium_delay_yaw_evidence|medium|tight|straight_or_low|actuator_delay|high,m2060_t4_013,variable_delay_between_response_evidence_and_decision,tier_not_applicable_outcome_supported_decisive,outcome_supported_decisive_public_gate_core,aes_feasible,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0182_t4,osd_v0_0182_t4,osd_v0_0182_t4,osd_v0_0182_t4,T4_variable_diagnostic_delay,public_gate,m2060_no_rollout_outcome_supported_decisive_generator,long_delay_steer_lag_evidence,T4_variable_diagnostic_delay|long_delay_steer_lag_evidence|late|generous|moderate|nominal_mu|low,m2060_t4_014,variable_delay_between_response_evidence_and_decision,tier_not_applicable_outcome_supported_decisive,outcome_supported_decisive_public_gate_core,unavoidable,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0183_t4,osd_v0_0183_t4,osd_v0_0183_t4,osd_v0_0183_t4,T4_variable_diagnostic_delay,public_gate,m2060_no_rollout_outcome_supported_decisive_generator,variable_delay_mixed_authority,T4_variable_diagnostic_delay|variable_delay_mixed_authority|early|nominal|high|low_mu|nominal,m2060_t4_015,variable_delay_between_response_evidence_and_decision,tier_not_applicable_outcome_supported_decisive,outcome_supported_decisive_public_gate_core,drift_required,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0184_t4,osd_v0_0184_t4,osd_v0_0184_t4,osd_v0_0184_t4,T4_variable_diagnostic_delay,public_gate,m2060_no_rollout_outcome_supported_decisive_generator,stale_evidence_boundary_check,T4_variable_diagnostic_delay|stale_evidence_boundary_check|medium|tight|straight_or_low|mixed_mu|high,m2060_t4_016,variable_delay_between_response_evidence_and_decision,tier_not_applicable_outcome_supported_decisive,outcome_supported_decisive_public_gate_core,unavoidable,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0185_t4,osd_v0_0185_t4,osd_v0_0185_t4,osd_v0_0185_t4,T4_variable_diagnostic_delay,public_gate,m2060_no_rollout_outcome_supported_decisive_generator,delayed_obstacle_reveal_response,T4_variable_diagnostic_delay|delayed_obstacle_reveal_response|late|generous|moderate|actuator_delay|low,m2060_t4_017,variable_delay_between_response_evidence_and_decision,tier_not_applicable_outcome_supported_decisive,outcome_supported_decisive_public_gate_core,unavoidable,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0186_t4,osd_v0_0186_t4,osd_v0_0186_t4,osd_v0_0186_t4,T4_variable_diagnostic_delay,public_gate,m2060_no_rollout_outcome_supported_decisive_generator,short_delay_brake_evidence,T4_variable_diagnostic_delay|short_delay_brake_evidence|early|nominal|high|nominal_mu|nominal,m2060_t4_018,variable_delay_between_response_evidence_and_decision,tier_not_applicable_outcome_supported_decisive,outcome_supported_decisive_public_gate_core,drift_required,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0187_t4,osd_v0_0187_t4,osd_v0_0187_t4,osd_v0_0187_t4,T4_variable_diagnostic_delay,public_gate,m2060_no_rollout_outcome_supported_decisive_generator,medium_delay_yaw_evidence,T4_variable_diagnostic_delay|medium_delay_yaw_evidence|medium|tight|straight_or_low|low_mu|high,m2060_t4_019,variable_delay_between_response_evidence_and_decision,tier_not_applicable_outcome_supported_decisive,outcome_supported_decisive_public_gate_core,unavoidable,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0188_t4,osd_v0_0188_t4,osd_v0_0188_t4,osd_v0_0188_t4,T4_variable_diagnostic_delay,public_gate,m2060_no_rollout_outcome_supported_decisive_generator,long_delay_steer_lag_evidence,T4_variable_diagnostic_delay|long_delay_steer_lag_evidence|late|generous|moderate|mixed_mu|low,m2060_t4_020,variable_delay_between_response_evidence_and_decision,tier_not_applicable_outcome_supported_decisive,outcome_supported_decisive_public_gate_core,drift_required,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0189_t4,osd_v0_0189_t4,osd_v0_0189_t4,osd_v0_0189_t4,T4_variable_diagnostic_delay,public_gate,m2060_no_rollout_outcome_supported_decisive_generator,variable_delay_mixed_authority,T4_variable_diagnostic_delay|variable_delay_mixed_authority|early|nominal|high|actuator_delay|nominal,m2060_t4_021,variable_delay_between_response_evidence_and_decision,tier_not_applicable_outcome_supported_decisive,outcome_supported_decisive_public_gate_core,unavoidable,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0190_t4,osd_v0_0190_t4,osd_v0_0190_t4,osd_v0_0190_t4,T4_variable_diagnostic_delay,public_gate,m2060_no_rollout_outcome_supported_decisive_generator,stale_evidence_boundary_check,T4_variable_diagnostic_delay|stale_evidence_boundary_check|medium|tight|straight_or_low|nominal_mu|high,m2060_t4_022,variable_delay_between_response_evidence_and_decision,tier_not_applicable_outcome_supported_decisive,outcome_supported_decisive_public_gate_core,drift_required,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0191_t4,osd_v0_0191_t4,osd_v0_0191_t4,osd_v0_0191_t4,T4_variable_diagnostic_delay,public_gate,m2060_no_rollout_outcome_supported_decisive_generator,delayed_obstacle_reveal_response,T4_variable_diagnostic_delay|delayed_obstacle_reveal_response|late|generous|moderate|low_mu|low,m2060_t4_023,variable_delay_between_response_evidence_and_decision,tier_not_applicable_outcome_supported_decisive,outcome_supported_decisive_public_gate_core,drift_required,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0192_t4,osd_v0_0192_t4,osd_v0_0192_t4,osd_v0_0192_t4,T4_variable_diagnostic_delay,public_gate,m2060_no_rollout_outcome_supported_decisive_generator,short_delay_brake_evidence,T4_variable_diagnostic_delay|short_delay_brake_evidence|early|nominal|high|mixed_mu|nominal,m2060_t4_024,variable_delay_between_response_evidence_and_decision,tier_not_applicable_outcome_supported_decisive,outcome_supported_decisive_public_gate_core,unavoidable,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0193_t4,osd_v0_0193_t4,osd_v0_0193_t4,osd_v0_0193_t4,T4_variable_diagnostic_delay,public_gate,m2060_no_rollout_outcome_supported_decisive_generator,medium_delay_yaw_evidence,T4_variable_diagnostic_delay|medium_delay_yaw_evidence|medium|tight|straight_or_low|actuator_delay|high,m2060_t4_025,variable_delay_between_response_evidence_and_decision,tier_not_applicable_outcome_supported_decisive,outcome_supported_decisive_public_gate_core,unavoidable,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0194_t4,osd_v0_0194_t4,osd_v0_0194_t4,osd_v0_0194_t4,T4_variable_diagnostic_delay,public_gate,m2060_no_rollout_outcome_supported_decisive_generator,long_delay_steer_lag_evidence,T4_variable_diagnostic_delay|long_delay_steer_lag_evidence|late|generous|moderate|nominal_mu|low,m2060_t4_026,variable_delay_between_response_evidence_and_decision,tier_not_applicable_outcome_supported_decisive,outcome_supported_decisive_public_gate_core,unavoidable,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0195_t4,osd_v0_0195_t4,osd_v0_0195_t4,osd_v0_0195_t4,T4_variable_diagnostic_delay,public_gate,m2060_no_rollout_outcome_supported_decisive_generator,variable_delay_mixed_authority,T4_variable_diagnostic_delay|variable_delay_mixed_authority|early|nominal|high|low_mu|nominal,m2060_t4_027,variable_delay_between_response_evidence_and_decision,tier_not_applicable_outcome_supported_decisive,outcome_supported_decisive_public_gate_core,unavoidable,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0196_t4,osd_v0_0196_t4,osd_v0_0196_t4,osd_v0_0196_t4,T4_variable_diagnostic_delay,public_gate,m2060_no_rollout_outcome_supported_decisive_generator,stale_evidence_boundary_check,T4_variable_diagnostic_delay|stale_evidence_boundary_check|medium|tight|straight_or_low|mixed_mu|high,m2060_t4_028,variable_delay_between_response_evidence_and_decision,tier_not_applicable_outcome_supported_decisive,outcome_supported_decisive_public_gate_core,aes_feasible,smoke_proxy,t4_actuator_delay_response,True,False
